age,age2,ed,exper,exper2,nearc2,nearc4,nearc4a,nearc4b,race,smsa,south,wage
26,676,13,7,49,1,0,0,0.000350164755,0,1,1,5.327876
27,729,12,9,81,1,0,0,0.000421543647,0,1,1,6.175867
24,576,13,5,25,1,0,0,-0.000117593017,0,1,1,6.184149
29,841,18,5,25,1,0,0,-5.32823015e-05,0,1,0,6.632002
26,676,12,8,64,1,0,0,0.00214151864,0,1,0,6.902743
29,841,12,11,121,0,1,0,0.997381856,0,1,0,7.062191
25,625,16,3,9,0,1,0,1.00396282,0,1,0,5.749393
25,625,13,6,36,1,1,0,0.999952345,0,1,0,6.818924
26,676,13,7,49,1,1,0,0.997368387,0,1,0,6.498282
29,841,12,11,121,1,1,0,0.998837967,0,1,0,6.663133
32,1024,13,13,169,1,1,0,1.00055438,0,1,0,6.476973
27,729,9,12,144,0,1,0,1.00210291,0,1,1,5.587249
33,1089,8,19,361,0,1,0,1.00387814,0,0,0,5.872118
33,1089,8,19,361,0,1,0,0.998140828,0,0,0,6.086775
30,900,11,13,169,0,1,0,0.996941056,0,1,0,6.163315
32,1024,11,15,225,0,1,0,1.00455994,0,1,0,6.58755
28,784,16,6,36,0,1,0,0.99562958,0,1,0,6.580639
34,1156,12,16,256,0,1,0,1.00676405,0,1,0,6.33328
26,676,12,8,64,0,1,0,0.999661994,0,1,0,6.39693
25,625,15,4,16,0,1,0,0.998798671,0,1,0,6.539586
28,784,15,7,49,0,1,0,0.99961347,0,1,0,6.047372
24,576,12,6,36,0,1,0,1.00102515,0,1,0,6.666957
31,961,12,13,169,0,1,0,1.00177822,0,1,0,7.091742
34,1156,16,12,144,0,1,0,1.00081156,0,1,0,6.357842
27,729,18,3,9,0,1,0,1.00173165,0,0,0,6.453625
27,729,12,9,81,0,1,0,0.997403732,0,1,0,6.016157
24,576,16,2,4,0,1,0,0.999009956,0,1,0,5.913503
26,676,16,4,16,0,1,0,1.00612294,0,1,0,6.670766
24,576,17,1,1,0,1,0,1.00054516,0,1,0,6.109248
28,784,12,10,100,0,1,0,0.995424548,0,1,0,7.131699
30,900,16,8,64,1,1,0,0.997005918,0,1,0,6.694562
30,900,16,8,64,1,1,0,0.999017876,0,1,0,5.7301
30,900,12,12,144,0,1,1,-0.00125823528,0,0,0,6.705639
30,900,16,8,64,0,1,1,0.00277628495,0,1,0,6.511745
29,841,12,11,121,0,1,1,0.00569437332,0,0,0,6.261492
30,900,15,9,81,0,1,1,0.00180275456,0,0,0,5.616771
28,784,17,5,25,0,1,1,0.00132821443,0,0,0,6.047372
28,784,16,6,36,0,1,1,-0.00260334804,0,1,0,6.463029
28,784,12,10,100,0,1,1,0.000302625368,0,0,0,6.109248
26,676,12,8,64,0,1,1,-0.00149388541,0,0,0,5.808143
32,1024,12,14,196,0,1,1,0.000621490182,0,0,0,6.816736
27,729,11,10,100,0,1,1,0.00415386551,0,0,0,4.85203
27,729,16,5,25,0,1,1,0.000149050684,0,0,0,5.981414
28,784,13,9,81,0,1,1,0.00135500782,0,1,0,6.163315
31,961,13,12,144,0,1,1,0.000554840119,0,0,0,6.109248
24,576,16,2,4,0,1,1,0.000324941172,0,0,0,5.703783
29,841,18,5,25,0,1,0,1.00007439,0,1,0,6.135565
32,1024,12,14,196,0,1,0,0.999944529,0,0,0,6.44572
33,1089,12,15,225,0,1,0,1.00037052,0,0,0,6.184149
30,900,12,12,144,0,1,0,0.998225506,0,0,0,6.308098
25,625,12,7,49,0,1,0,1.00159399,0,0,0,5.918894
34,1156,12,16,256,0,1,0,0.998138918,0,0,0,6.463029
29,841,12,11,121,0,1,0,1.0011724,0,1,0,6.251904
26,676,9,11,121,0,1,0,0.999212009,0,0,0,5.953243
29,841,16,7,49,0,1,0,1.00129361,0,1,1,6.109248
26,676,12,8,64,0,0,0,-0.00304209622,0,0,0,5.752573
29,841,14,9,81,0,0,0,0.00196360526,0,0,0,6.594413
32,1024,12,14,196,0,0,0,0.00249863815,0,0,0,5.783825
28,784,16,6,36,0,0,0,-0.00140267044,0,1,0,6.423247
30,900,15,9,81,0,0,0,-0.00388285307,0,1,0,5.846439
28,784,13,9,81,0,0,0,-0.00319419795,0,1,0,6.154858
27,729,12,9,81,0,0,0,0.002079028,0,0,0,5.703783
24,576,13,5,25,0,1,1,-0.00182842048,0,1,0,6.063785
28,784,12,10,100,0,1,1,-0.00306264737,1,1,0,5.587249
28,784,12,10,100,0,1,1,-0.000251658159,0,1,0,5.438079
24,576,14,4,16,0,1,1,-0.00189088472,0,1,0,6.068426
26,676,12,8,64,0,1,1,0.00208001021,0,1,0,6.274762
27,729,12,9,81,0,1,1,0.00224033891,0,1,0,7.003066
28,784,12,10,100,0,1,1,0.00251567138,1,1,0,6.376727
30,900,18,6,36,0,1,1,-0.00164969761,0,0,0,6.734591
24,576,15,3,9,0,1,1,-0.000754035333,0,1,0,6.463029
34,1156,14,14,196,0,1,1,-0.00164907562,0,1,0,6.869014
33,1089,13,14,196,0,1,1,-0.00121673558,0,1,0,6.82546
27,729,15,6,36,0,0,0,0.000501450992,0,0,0,5.857933
24,576,16,2,4,0,0,0,-0.000235168914,0,0,0,5.953243
33,1089,16,11,121,0,0,0,-0.0026459804,0,0,0,6.426488
31,961,13,12,144,0,0,0,0.00041520618,0,1,0,6.152733
27,729,12,9,81,0,0,0,0.000455996015,0,0,0,6.018593
25,625,12,7,49,0,0,0,0.00153806853,0,0,0,5.991465
33,1089,11,16,256,0,0,0,0.000687197662,0,1,0,6.55108
27,729,15,6,36,0,0,0,0.000578363287,0,1,0,5.739793
24,576,14,4,16,0,0,0,-0.00261504105,0,0,1,5.493062
32,1024,12,14,196,0,0,0,0.00127878024,1,1,1,5.513429
30,900,11,13,169,0,0,0,-0.00083315244,1,1,0,6.047372
33,1089,11,16,256,0,0,0,0.000140694938,1,1,0,6.39693
25,625,17,2,4,0,0,0,0.00241538423,1,1,0,6.55108
24,576,12,6,36,0,0,0,-0.00389453462,0,1,0,5.703783
24,576,12,6,36,0,0,0,0.00144028308,0,1,0,6.53814
30,900,12,12,144,0,0,0,0.00176978567,0,1,0,6.39693
30,900,12,12,144,0,0,0,-0.000769612732,0,1,0,6.55108
25,625,14,5,25,0,0,0,-2.8964563e-06,0,0,0,5.616771
34,1156,9,19,361,0,0,0,-0.00195763988,1,1,0,6.514713
28,784,17,5,25,0,0,0,0.00379797278,0,1,0,6.107023
30,900,16,8,64,0,0,0,0.000765649116,0,1,0,6.453625
29,841,14,9,81,0,0,0,-0.000282331985,0,0,0,7.130899
29,841,18,5,25,0,0,0,0.00560278979,0,1,0,6.869014
25,625,18,1,1,0,0,0,-0.00266495236,0,0,0,6.194406
24,576,12,6,36,0,0,0,-0.000698927781,0,0,0,6.37332
33,1089,14,13,169,0,0,0,0.00184017367,0,0,0,6.620073
26,676,18,2,4,0,0,0,-0.00288402365,0,0,0,5.786897
29,841,18,5,25,0,0,0,0.00403961,0,1,0,6.063785
26,676,12,8,64,0,0,0,-0.00145320032,0,1,0,6.347389
28,784,16,6,36,0,0,0,-0.00302819758,0,0,0,6.816736
30,900,14,10,100,0,0,0,-0.00159855678,0,0,0,6.357842
32,1024,11,15,225,0,0,0,-0.000386276352,0,0,0,6.070738
24,576,12,6,36,0,0,0,-0.00327092006,0,0,0,6.224558
34,1156,18,10,100,0,1,0,1.00077505,0,0,0,6.580639
33,1089,16,11,121,0,1,0,0.995604803,0,1,0,6.869014
31,961,12,13,169,0,1,0,1.00293154,0,1,0,6.411819
25,625,12,7,49,0,1,0,1.00151814,0,0,0,6.109248
33,1089,12,15,225,1,0,0,-0.00302730375,0,0,0,6.437752
26,676,14,6,36,1,0,0,-0.00139404301,0,0,0,6.569481
24,576,12,6,36,1,0,0,0.00249038516,0,0,0,6.565265
32,1024,16,10,100,1,0,0,0.00132065814,0,1,0,6.816736
24,576,8,10,100,1,0,0,-0.00125328636,0,0,0,6.035481
29,841,13,10,100,0,0,0,0.00172798829,0,0,0,6.539586
34,1156,12,16,256,0,0,0,0.00613170215,0,1,0,5.560682
26,676,13,7,49,0,0,0,-0.000730254335,0,1,0,6.476973
25,625,14,5,25,0,0,0,-0.00133595722,0,1,0,6.413459
29,841,12,11,121,0,0,0,-0.00109855676,0,1,0,6.58755
32,1024,13,13,169,0,0,0,0.00143373381,0,1,0,6.642487
27,729,12,9,81,0,0,0,-0.00134895172,0,0,0,6.429719
27,729,16,5,25,0,0,0,-0.000280142135,0,1,0,6.580639
26,676,18,2,4,0,0,0,-0.00017988608,0,1,0,6.246107
25,625,12,7,49,0,0,0,-0.000737821323,0,0,0,5.991465
27,729,14,7,49,0,0,0,-0.000990619054,0,1,1,6.694562
24,576,12,6,36,0,0,0,-0.00274152969,0,0,0,6.131227
32,1024,17,9,81,0,0,0,0.00430081915,0,0,0,6.464588
28,784,12,10,100,0,0,0,0.00160784911,0,0,0,6.251904
24,576,12,6,36,0,0,0,-0.000438425565,0,1,0,6.342122
24,576,16,2,4,0,0,0,0.00110073789,0,0,0,6.54103
31,961,12,13,169,0,0,0,0.000824952024,0,1,0,6.885509
32,1024,12,14,196,0,0,0,0.000900886296,0,0,0,6.658011
27,729,14,7,49,0,0,0,0.000902665539,0,1,0,6.09357
33,1089,16,11,121,0,0,0,-0.000604358645,0,1,0,6.539586
26,676,16,4,16,0,0,0,-0.00126529812,0,0,0,6.033086
30,900,11,13,169,0,0,0,0.000447528111,0,1,0,6.650279
26,676,15,5,25,0,0,0,0.000180725139,0,1,0,5.991465
27,729,12,9,81,0,0,0,0.00336368774,0,1,0,6.802395
31,961,16,9,81,0,0,0,-0.00136698121,0,0,0,6.55108
24,576,16,2,4,0,0,0,0.001529255,0,0,0,6.184149
29,841,16,7,49,0,0,0,-0.00262684994,0,1,0,6.795706
29,841,18,5,25,0,0,0,-0.00200656397,0,1,0,6.620073
33,1089,13,14,196,1,0,0,0.00104108961,0,0,0,6.961296
28,784,12,10,100,1,0,0,0.00216647697,0,0,0,6.838405
26,676,12,8,64,1,0,0,0.00219395409,0,0,0,6.342122
25,625,16,3,9,1,0,0,-0.0024133621,0,1,0,6.89467
24,576,16,2,4,1,0,0,0.00124296651,0,1,0,6.645091
27,729,12,9,81,1,0,0,0.00124520436,0,0,0,6.473891
30,900,16,8,64,1,0,0,-0.00345391181,0,0,0,6.107023
27,729,12,9,81,1,0,0,-0.00244794756,0,0,0,6.363028
33,1089,8,19,361,1,0,0,0.0023092534,0,0,0,6.309918
29,841,12,11,121,0,0,0,0.00286803653,0,1,0,6.684612
24,576,12,6,36,0,0,0,0.00502726268,0,1,0,5.075174
28,784,17,5,25,0,0,0,-0.000363940747,0,1,0,6.135565
25,625,14,5,25,0,0,0,-0.00191418349,0,1,0,6.052089
32,1024,8,18,324,0,0,0,0.000358437309,0,1,0,6.39693
26,676,17,3,9,0,0,0,0.00343285944,0,1,0,6.763885
28,784,12,10,100,0,0,0,2.34808409e-05,0,1,0,6.526495
27,729,12,9,81,0,0,0,-0.00144321657,0,1,0,7.01661
26,676,12,8,64,0,0,0,0.00166166436,0,1,0,7.003066
24,576,12,6,36,0,0,0,0.00298850047,0,0,0,5.655992
28,784,14,8,64,0,0,0,0.000516291816,0,1,0,6.240276
26,676,13,7,49,0,0,0,0.00187965924,0,1,0,6.476973
31,961,12,13,169,0,0,0,-0.00380337599,0,1,0,6.946014
26,676,12,8,64,0,0,0,0.00280739175,0,1,0,6.55108
31,961,18,7,49,0,1,1,-0.0014163372,0,1,0,5.752573
33,1089,12,15,225,0,1,1,0.00255367804,0,0,0,5.736572
27,729,11,10,100,0,1,1,0.00301431695,0,0,0,5.81413
25,625,11,8,64,0,1,1,-0.00466423967,0,0,0,6.249975
28,784,16,6,36,0,1,1,-0.0026451494,0,1,0,6.563856
25,625,12,7,49,0,1,1,0.00313219094,0,0,0,6.434546
28,784,13,9,81,0,1,1,0.000773520176,0,0,0,5.697093
24,576,14,4,16,0,1,1,0.00257787882,0,1,0,6.437752
29,841,16,7,49,0,1,1,-0.0021996464,0,1,0,6.645091
28,784,16,6,36,0,1,1,0.0001943261,0,1,0,6.12905
31,961,12,13,169,1,1,1,-0.000710850724,0,0,0,6.309918
29,841,14,9,81,1,1,1,-0.000251899136,0,0,0,6.152733
33,1089,12,15,225,1,1,1,0.00116448131,0,0,0,5.981414
25,625,14,5,25,1,1,1,0.00057151164,0,0,0,6.386879
28,784,16,6,36,1,1,1,-0.00044420198,0,0,0,6.946014
34,1156,12,16,256,1,1,1,-0.000493965017,0,1,0,5.991465
26,676,12,8,64,1,1,1,0.00303446007,0,0,0,6.548219
26,676,16,4,16,1,1,1,0.00333218283,0,0,1,6.569481
24,576,12,6,36,1,1,1,-0.00260661379,0,0,0,6.309918
27,729,14,7,49,1,1,1,0.00158238391,0,0,0,5.808143
29,841,12,11,121,0,1,1,0.000578290882,0,1,0,6.964136
30,900,11,13,169,0,1,1,-0.000629542,0,1,0,6.380123
24,576,12,6,36,0,1,1,0.00326862066,0,1,0,6.45047
26,676,10,10,100,0,1,1,0.000129435002,0,1,0,6.214608
28,784,14,8,64,0,1,1,-0.000715147979,0,1,0,6.669498
31,961,18,7,49,0,1,1,0.00387962785,0,1,0,6.723833
26,676,12,8,64,0,1,1,-0.00553050264,0,1,0,6.289716
28,784,18,4,16,0,1,0,1.00201676,0,1,0,6.357842
30,900,14,10,100,0,1,0,0.996932629,0,1,0,6.694562
30,900,14,10,100,0,1,0,1.0016275,0,1,0,6.582025
26,676,12,8,64,0,1,0,0.997881648,0,1,1,6.39693
28,784,10,12,144,0,1,0,1.00005041,0,1,1,6.113682
27,729,7,14,196,0,1,0,0.999592662,0,1,1,5.703783
26,676,12,8,64,0,1,0,1.00145904,1,1,1,5.97381
26,676,12,8,64,1,1,0,0.99817909,1,1,1,5.298317
33,1089,9,18,324,1,1,0,1.00026826,0,0,1,6.620073
26,676,16,4,16,1,1,0,0.996841641,0,0,1,6.511745
30,900,14,10,100,1,1,0,1.00058687,0,1,1,6.896694
27,729,17,4,16,1,1,0,0.994972948,0,1,1,6.779922
26,676,13,7,49,1,1,0,1.00130591,0,0,1,6.807935
34,1156,14,14,196,1,1,0,1.00012245,1,1,1,5.521461
28,784,10,12,144,1,1,0,0.997528119,0,1,1,6.253829
27,729,12,9,81,1,1,0,0.999100091,0,1,1,5.874931
24,576,12,6,36,1,1,0,1.00746816,0,1,1,5.627621
25,625,12,7,49,1,1,0,1.00308062,1,1,1,5.991465
28,784,10,12,144,1,1,0,0.996822145,1,1,1,5.609472
31,961,11,14,196,1,1,0,1.00470581,0,1,1,6.214608
33,1089,11,16,256,1,1,0,1.00001035,0,1,1,6.401917
25,625,12,7,49,0,1,1,3.8239172e-05,0,1,1,5.991465
28,784,12,10,100,0,1,1,0.00057929504,1,1,1,6.163315
33,1089,12,15,225,0,1,1,-0.00172070337,0,1,1,7.003066
26,676,14,6,36,0,1,1,0.0011829459,0,1,1,5.820083
27,729,11,10,100,0,1,1,-0.00375129059,0,1,1,6.287858
26,676,13,7,49,0,1,1,-0.00207821054,1,1,1,6.001415
27,729,16,5,25,0,1,1,0.00175768997,0,1,1,6.629363
33,1089,16,11,121,0,1,1,-0.000275286784,0,1,1,6.317165
29,841,16,7,49,0,1,1,0.00192711548,0,1,1,6.357842
26,676,15,5,25,0,1,1,-0.0025058051,0,1,1,6.068426
29,841,11,12,144,0,1,1,0.000893737727,0,1,1,6.309918
24,576,16,2,4,0,1,1,-0.00182760441,0,1,1,6.680855
27,729,14,7,49,0,1,1,0.000704828625,0,1,1,6.109248
29,841,13,10,100,0,1,1,0.000479673635,0,1,1,6.693324
24,576,13,5,25,0,1,1,0.000803909576,0,1,1,6.39693
34,1156,13,15,225,0,1,1,0.00144957944,0,1,1,6.838405
33,1089,11,16,256,0,1,1,0.00158022981,0,0,1,6.175867
29,841,12,11,121,1,1,1,0.000274334009,0,1,1,6.434546
27,729,10,11,121,1,1,1,-0.00162615133,1,1,1,5.793014
26,676,16,4,16,1,1,1,0.00464630031,0,1,1,6.39693
27,729,14,7,49,1,1,1,0.0018487186,1,1,1,6.54103
33,1089,15,12,144,1,1,1,0.00294101509,0,1,1,6.827629
28,784,12,10,100,1,1,1,-0.00101234302,0,1,1,6.580639
25,625,12,7,49,1,1,1,0.00287931659,1,1,1,6.291569
27,729,13,8,64,1,1,1,0.00177433514,1,1,1,6.12905
27,729,13,8,64,1,1,1,-0.000327245129,1,1,1,6.184149
25,625,12,7,49,1,1,1,-0.000383562397,1,1,1,5.857933
25,625,16,3,9,1,1,1,-0.00223329092,0,1,1,5.298317
30,900,10,14,196,1,1,1,-0.00229147813,1,1,1,6.253829
25,625,12,7,49,1,1,1,-0.00132484295,1,1,1,5.521461
28,784,11,11,121,1,1,1,0.000331577302,1,1,0,6.222576
28,784,12,10,100,1,1,1,0.000802429319,1,1,1,5.894403
33,1089,11,16,256,1,1,1,0.00167308868,1,1,1,6.483108
32,1024,12,14,196,1,1,1,0.00511546532,1,1,1,6.052089
31,961,12,13,169,1,1,1,0.00235968624,1,1,1,5.501258
25,625,11,8,64,1,1,1,0.00104716316,1,1,1,5.521461
32,1024,13,13,169,1,1,1,-0.00129088431,0,1,0,6.778785
26,676,12,8,64,1,1,1,-0.00085862835,1,1,1,6.532334
32,1024,11,15,225,1,1,1,-0.00115638925,1,1,1,5.996452
31,961,12,13,169,1,1,1,-0.00256971247,1,1,1,6.059123
24,576,13,5,25,1,1,1,-0.00460952597,0,1,1,5.783825
27,729,17,4,16,1,1,1,0.00317682821,0,1,1,6.586172
25,625,12,7,49,1,1,1,-0.00221995907,0,1,1,6.659294
27,729,14,7,49,0,1,0,1.00901286,1,1,1,5.575949
32,1024,12,14,196,0,1,0,0.999976627,1,1,1,6.109248
27,729,14,7,49,0,1,0,0.995923893,1,1,1,5.846439
24,576,13,5,25,0,1,0,0.996034564,1,1,1,5.857933
24,576,13,5,25,0,1,0,0.999548972,1,1,1,5.991465
32,1024,12,14,196,0,1,0,1.00232377,0,1,1,6.887553
29,841,12,11,121,0,1,0,0.998059684,1,1,1,5.953243
28,784,17,5,25,0,1,0,0.995490874,1,1,0,5.840641
25,625,16,3,9,0,1,0,0.99702515,1,1,1,6.33328
29,841,7,16,256,0,1,0,1.0025074,0,1,1,6.137727
28,784,12,10,100,0,1,0,1.00183497,1,1,1,6.336826
27,729,12,9,81,0,1,0,1.00153643,1,1,1,6.458338
30,900,10,14,196,0,1,0,1.00432221,1,1,1,6.135565
27,729,13,8,64,0,1,0,0.999713632,1,1,1,6.507277
24,576,13,5,25,0,1,0,0.998852114,1,1,1,6.001415
25,625,17,2,4,0,1,0,1.00087653,1,1,1,5.921578
24,576,12,6,36,0,1,0,0.999801933,1,1,1,5.438079
32,1024,12,14,196,0,1,0,1.00066217,1,1,1,6.324359
29,841,8,15,225,0,1,0,0.999302268,1,1,1,5.703783
29,841,14,9,81,0,1,0,1.00066258,0,1,1,6.816736
27,729,18,3,9,0,1,0,0.999562404,0,1,1,6.324359
33,1089,13,14,196,0,1,0,0.998341315,0,1,1,6.270988
26,676,15,5,25,0,1,0,1.00192324,0,1,1,5.799093
26,676,9,11,121,0,1,0,0.99867361,0,1,1,5.926926
24,576,13,5,25,0,1,0,0.998323453,0,1,1,6.421622
27,729,14,7,49,0,1,1,0.0023084201,0,0,1,6.580639
25,625,16,3,9,0,1,1,-0.00383953451,0,1,0,6.270988
34,1156,12,16,256,0,1,1,0.0015593504,1,1,1,6.755769
27,729,14,7,49,0,1,1,5.0019109e-05,1,1,1,6.475433
24,576,10,8,64,0,1,1,-0.000484401773,1,1,1,5.47227
34,1156,12,16,256,0,1,1,-0.00513814556,1,1,1,5.616771
26,676,14,6,36,0,1,1,-0.000414810146,1,1,1,5.783825
29,841,14,9,81,0,1,1,0.00102449571,1,1,0,5.877736
30,900,12,12,144,0,1,1,0.00104901136,1,1,1,5.953243
24,576,14,4,16,0,1,1,-0.00223010965,0,1,1,5.899898
33,1089,8,19,361,0,1,1,0.00111289645,0,1,1,6.684612
34,1156,12,16,256,0,1,1,-0.00228861599,0,1,1,6.177944
29,841,17,6,36,0,1,1,-0.00198992038,0,1,1,6.861712
26,676,17,3,9,0,1,1,0.00087909456,0,1,1,6.135565
28,784,16,6,36,0,1,1,0.0018131075,0,0,1,6.033086
25,625,10,9,81,0,1,1,-0.000299937604,0,1,1,5.669881
24,576,12,6,36,0,1,1,-0.00127283823,0,1,1,5.480639
31,961,12,13,169,0,1,1,-0.000649600727,1,1,1,6.72022
32,1024,12,14,196,0,1,1,-0.00239805878,0,1,1,5.888878
28,784,16,6,36,0,1,1,-0.000826358927,0,0,1,6.393591
25,625,13,6,36,0,1,1,0.00217728045,0,1,1,6.620073
25,625,16,3,9,0,1,1,0.00135614903,1,1,1,5.953243
28,784,16,6,36,0,1,1,0.00146539875,1,1,1,6.429719
34,1156,13,15,225,0,1,1,-0.000317795546,0,1,1,6.463029
26,676,16,4,16,0,1,1,-0.000416968346,1,1,1,6.148468
24,576,13,5,25,0,1,1,0.00195093628,1,1,1,5.953243
25,625,12,7,49,0,1,1,-8.92543923e-05,1,1,1,6.135565
27,729,12,9,81,0,1,1,0.000353885925,0,1,1,6.453625
26,676,12,8,64,0,1,1,-0.000276269901,0,0,0,5.991465
27,729,13,8,64,0,1,1,-0.00263989827,0,1,1,6.633318
27,729,13,8,64,0,1,1,-0.00291798482,0,1,1,6.327937
34,1156,12,16,256,0,1,1,-0.00301103444,0,1,1,6.907755
28,784,11,11,121,1,1,1,-0.00453235718,0,1,1,6.052089
30,900,12,12,144,1,1,1,0.00512174604,1,1,1,6.018593
25,625,11,8,64,1,1,1,0.00490989857,0,1,1,5.187386
32,1024,18,8,64,1,1,1,0.00173142999,0,1,1,5.926926
28,784,18,4,16,1,1,1,-2.94654971e-05,0,1,1,7.16858
30,900,15,9,81,1,1,1,0.00092788394,1,1,0,6.165418
27,729,16,5,25,1,1,1,0.00302511902,0,1,1,6.652863
27,729,12,9,81,1,1,1,0.00116919687,0,1,1,6.570883
28,784,10,12,144,1,1,1,-6.01012222e-05,1,1,1,6.061457
24,576,13,5,25,1,1,1,0.000579291801,1,1,1,6.075346
26,676,13,7,49,1,1,1,0.000164053816,0,1,1,6.774224
33,1089,14,13,169,1,1,1,0.00072460278,1,1,1,6.049734
25,625,12,7,49,1,1,1,0.00292779422,1,1,1,5.926926
25,625,12,7,49,1,1,1,0.000235608449,1,1,1,6.192362
24,576,15,3,9,1,1,1,0.00193813943,1,1,1,6.135565
34,1156,12,16,256,1,1,1,0.00116345328,1,1,1,5.828946
30,900,12,12,144,1,1,1,0.00309749954,0,1,1,6.364751
27,729,12,9,81,1,1,1,-0.00411036224,0,1,1,6.244167
25,625,12,7,49,1,1,1,0.00175798266,0,1,1,6.959399
30,900,12,12,144,1,1,1,-0.00643063428,1,1,1,6.163315
32,1024,18,8,64,1,1,1,0.000246700283,0,1,1,7.314553
33,1089,15,12,144,1,1,1,0.00137723283,0,1,0,6.869014
30,900,15,9,81,1,1,1,-0.0086400338,1,1,1,5.438079
29,841,18,5,25,1,1,1,0.00383171326,1,1,1,6.620073
26,676,15,5,25,1,1,1,0.000874525363,1,1,1,5.416101
26,676,13,7,49,1,1,1,-0.00236021271,1,1,1,5.802118
26,676,11,9,81,1,1,1,0.000996459917,1,1,1,5.983936
34,1156,10,18,324,1,1,1,0.00150863582,0,1,1,6.620073
25,625,12,7,49,1,1,1,-0.000377799087,0,1,1,6.109248
25,625,13,6,36,1,1,1,-0.00209739182,1,1,1,6.76273
24,576,8,10,100,1,1,1,-0.00150847017,0,1,1,6.282267
27,729,16,5,25,1,1,1,-0.00470783258,0,1,0,6.74052
26,676,16,4,16,1,1,1,0.000822469719,0,1,0,6.632002
24,576,16,2,4,1,1,1,0.00284131624,0,1,1,6.39693
34,1156,12,16,256,1,1,1,-0.001031277,0,1,1,6.937314
32,1024,14,12,144,1,1,1,0.00115549612,0,1,1,6.775366
32,1024,12,14,196,1,1,1,0.00420082271,0,1,1,6.342122
25,625,16,3,9,1,1,1,0.00281993371,0,1,1,6.278522
25,625,12,7,49,1,1,1,-0.000222582396,0,1,1,6.175867
28,784,12,10,100,1,1,1,-0.00191500882,1,1,1,6.403574
27,729,12,9,81,1,1,1,-5.77894508e-05,0,1,1,6.487684
31,961,12,13,169,1,1,1,0.00109919489,0,1,1,6.437752
29,841,12,11,121,1,1,1,0.00101960142,1,1,1,5.634789
28,784,10,12,144,1,1,1,-0.000600423014,0,1,1,6.214608
26,676,12,8,64,1,1,1,0.0011916678,0,1,1,6.282267
26,676,10,10,100,1,1,1,7.03447306e-05,0,1,1,6.706862
34,1156,10,18,324,1,1,1,0.00201691482,0,1,1,6.436151
28,784,10,12,144,1,1,1,0.000457946439,0,1,1,6.403574
31,961,12,13,169,1,1,1,-0.00431628939,0,1,0,6.224558
30,900,12,12,144,1,1,1,-0.00155054617,0,1,0,6.620073
32,1024,12,14,196,1,1,1,0.00128718277,0,1,0,6.580639
32,1024,18,8,64,1,1,1,-0.000301716751,0,1,0,6.51323
33,1089,16,11,121,1,1,1,0.000774379215,0,1,1,6.816736
30,900,17,7,49,1,1,1,-0.00369534375,1,1,1,6.778785
26,676,12,8,64,1,1,1,0.00220661548,1,1,1,6.056784
24,576,8,10,100,1,1,1,0.00277093049,1,1,1,6.674562
29,841,14,9,81,1,1,1,0.00293653457,1,1,1,5.78996
30,900,10,14,196,1,1,1,0.00340495113,1,1,1,5.746203
34,1156,16,12,144,1,1,1,-5.03133139e-05,1,1,0,6.666957
31,961,18,7,49,1,1,1,-0.000613023579,0,1,0,5.820083
30,900,10,14,196,1,1,1,0.0033910151,1,1,1,5.953243
27,729,16,5,25,1,1,1,-9.64987459e-05,1,1,1,6.270988
33,1089,10,17,289,1,1,1,-0.00565447235,1,0,1,6.061457
27,729,12,9,81,1,1,1,-0.00412662088,0,0,0,6.891626
34,1156,12,16,256,1,1,1,0.00315816056,0,1,1,6.705639
32,1024,14,12,144,1,1,1,-0.00134610256,1,1,1,6.613384
24,576,10,8,64,1,1,1,-0.0042170894,1,1,1,5.843544
34,1156,14,14,196,1,1,1,0.00617415519,1,1,1,6.317165
24,576,13,5,25,1,1,1,-0.00672864447,1,1,1,5.572154
32,1024,18,8,64,1,1,1,0.00453701402,1,1,1,6.613384
29,841,17,6,36,1,1,1,-0.00285375046,1,1,1,6.511745
32,1024,17,9,81,1,1,1,0.00128993539,1,1,1,6.580639
30,900,13,11,121,1,1,1,0.00257233273,1,1,1,6.082219
26,676,12,8,64,1,0,0,-0.00199988082,1,1,1,6.300786
25,625,14,5,25,1,0,0,0.000678086745,1,1,1,5.521461
27,729,14,7,49,1,0,0,0.00109270454,1,1,1,6.436151
29,841,13,10,100,1,0,0,0.000739204016,0,1,1,5.991465
29,841,16,7,49,1,0,0,-0.00463460077,0,1,1,6.357842
25,625,16,3,9,1,0,0,0.00236064215,1,1,1,6.700731
34,1156,12,16,256,1,0,0,-0.000432666001,1,1,1,6.437752
26,676,14,6,36,1,0,0,-0.00102118504,1,1,1,6.184149
28,784,16,6,36,1,0,0,-0.00176781628,0,1,1,6.734591
27,729,16,5,25,1,0,0,0.00296103878,0,1,1,6.76273
26,676,16,4,16,1,0,0,-0.000537377334,0,1,1,5.783825
26,676,14,6,36,1,0,0,-0.00114177208,1,1,1,6.167517
25,625,16,3,9,1,0,0,-0.00257787698,1,1,1,5.521461
24,576,12,6,36,1,0,0,-0.00248222404,0,1,1,6.214608
25,625,13,6,36,0,0,0,-0.0030496428,0,1,1,6.244167
28,784,18,4,16,0,0,0,0.00164795141,0,1,1,5.545177
24,576,13,5,25,0,0,0,3.87935986e-05,0,1,1,6.576469
30,900,18,6,36,0,0,0,-0.00478156631,0,1,0,6.679599
